week_start,EUR_USD
2020-09-21,1.1845533847808838
2020-09-28,1.1635348796844482
2020-10-05,1.1720443964004517
2020-10-12,1.181683897972107
2020-10-19,1.1715501546859741
2020-10-26,1.1848480701446533
2020-11-02,1.1642121076583862
2020-11-09,1.1893010139465332
2020-11-16,1.1845253705978394
2020-11-23,1.1866477727890015
2020-11-30,1.1971460580825806
2020-12-07,1.212135910987854
2020-12-14,1.213340401649475
2020-12-21,1.221612811088562
2020-12-28,1.2205095291137695
2021-01-04,1.2250697612762451
2021-01-11,1.2186205387115479
2021-01-18,1.2068113088607788
2021-01-25,1.216944694519043
2021-02-01,1.2123857736587524
2021-02-08,1.2048773765563965
2021-02-15,1.2122093439102173
2021-02-22,1.2126356363296509
2021-03-01,1.208956003189087
2021-03-08,1.1925631761550903
2021-03-15,1.1950000524520874
2021-03-22,1.1883116960525513
2021-03-29,1.1788004636764526
2021-04-05,1.176816701889038
2021-04-12,1.1900511980056763
2021-04-19,1.1969454288482666
2021-04-26,1.2089852094650269
2021-05-03,1.2027760744094849
2021-05-10,1.2171076536178589
2021-05-17,1.2150373458862305
2021-05-24,1.2183235883712769
2021-05-31,1.2190067768096924
2021-06-07,1.2168411016464233
2021-06-14,1.2110203504562378
2021-06-21,1.1873664855957031
2021-06-28,1.1942152976989746
2021-07-05,1.1856207847595215
2021-07-12,1.187295913696289
2021-07-19,1.1814005374908447
2021-07-26,1.1773432493209839
2021-08-02,1.186704158782959
2021-08-09,1.1749500036239624
2021-08-16,1.179467797279358
2021-08-23,1.1697548627853394
2021-08-30,1.1799006462097168
2021-09-06,1.1885942220687866
2021-09-13,1.1811953783035278
2021-09-20,1.1729930639266968
2021-09-27,1.1723054647445679
2021-10-04,1.160725712776184
2021-10-11,1.1566041707992554
2021-10-18,1.1597026586532593
2021-10-25,1.1640088558197021
2021-11-01,1.1556684970855713
2021-11-08,1.1568851470947266
2021-11-15,1.144164800643921
2021-11-22,1.1275737285614014
2021-11-29,1.1293182373046875
2021-12-06,1.1304799318313599
2021-12-13,1.131183385848999
2021-12-20,1.1243535280227661
2021-12-27,1.1324259042739868
2022-01-03,1.1373459100723267
2022-01-10,1.1353960037231445
2022-01-17,1.1410704851150513
2022-01-24,1.1341469287872314
2022-01-31,1.1152374744415283
2022-02-07,1.145514726638794
2022-02-14,1.1365057229995728
2022-02-21,1.131721019744873
2022-02-28,1.118105411529541
2022-03-07,1.087453007698059
2022-03-14,1.093206763267517
2022-03-21,1.1043134927749634
2022-03-28,1.098189115524292
2022-04-04,1.1047282218933105
2022-04-11,1.0884946584701538
2022-04-18,1.081525444984436
2022-04-25,1.0811045169830322
2022-05-02,1.0535964965820312
2022-05-09,1.053219199180603
2022-05-16,1.0400632619857788
2022-05-23,1.0569819211959839
2022-05-30,1.0731456279754639
2022-06-06,1.0726046562194824
2022-06-13,1.0489987134933472
2022-06-20,1.049141764640808
2022-06-27,1.0566133260726929
2022-07-04,1.0433948040008545
2022-07-11,1.0166114568710327
2022-07-18,1.009631872177124
2022-07-25,1.0200231075286865
2022-08-01,1.0208247900009155
2022-08-08,1.0170871019363403
2022-08-15,1.0256409645080566
2022-08-22,1.0035223960876465
2022-08-29,0.993867814540863
2022-09-05,0.9909427762031555
2022-09-12,1.0071406364440918
2022-09-19,1.002234935760498
2022-09-26,0.968992292881012
2022-10-03,0.9792688488960266
2022-10-10,0.9735012650489807
2022-10-17,0.973937451839447
2022-10-24,0.9860085844993591
2022-10-31,0.9955002665519714
2022-11-07,0.9928810596466064
2022-11-14,1.0328551530838013
2022-11-21,1.0330898761749268
2022-11-28,1.0367528200149536
2022-12-05,1.0544185638427734
2022-12-12,1.0522217750549316
2022-12-19,1.05850350856781
2022-12-26,1.0667804479599
2023-01-02,1.0709733963012695
2023-01-09,1.0656323432922363
2023-01-16,1.082461953163147
2023-01-23,1.086507797241211
2023-01-30,1.0871455669403076
2023-02-06,1.079086184501648
2023-02-13,1.0677714347839355
2023-02-20,1.0684444904327393
2023-02-27,1.0554758310317993
2023-03-06,1.0626201629638672
2023-03-13,1.0683646202087402
2023-03-20,1.0678855180740356
2023-03-27,1.077818512916565
2023-04-03,1.0803335905075073
2023-04-10,1.0913575887680054
2023-04-17,1.098659634590149
2023-04-24,1.0992271900177002
2023-05-01,1.1010911464691162
2023-05-08,1.10186767578125
2023-05-15,1.0852696895599365
2023-05-22,1.0822745561599731
2023-05-29,1.0723055601119995
2023-06-05,1.0698620080947876
2023-06-12,1.0750954151153564
2023-06-19,1.0942115783691406
2023-06-26,1.0906671285629272
2023-07-03,1.0907504558563232
2023-07-10,1.0969723463058472
2023-07-17,1.1227755546569824
2023-07-24,1.112532615661621
2023-07-31,1.1024264097213745
2023-08-07,1.1002674102783203
2023-08-14,1.094439148902893
2023-08-21,1.087559461593628
2023-08-28,1.0797386169433594
2023-09-04,1.07758629322052
2023-09-11,1.071811318397522
2023-09-18,1.0668259859085083
2023-09-25,1.0648492574691772
2023-10-02,1.0565240383148193
2023-10-09,1.056747317314148
2023-10-16,1.0521553754806519
2023-10-23,1.0589966773986816
2023-10-30,1.0562450885772705
2023-11-06,1.0732147693634033
2023-11-13,1.069015622138977
2023-11-20,1.090702772140503
2023-11-27,1.0940439701080322
2023-12-04,1.088814616203308
2023-12-11,1.0765769481658936
2023-12-18,1.0895264148712158
2023-12-25,1.102657437324524
2024-01-01,1.1055831909179688
2024-01-08,1.0942236185073853
2024-01-15,1.0945708751678467
2024-01-22,1.089229702949524
2024-01-29,1.0843517780303955
2024-02-05,1.0780043601989746
2024-02-12,1.0798202753067017
2024-02-19,1.0784927606582642
2024-02-26,1.0820051431655884
2024-03-04,1.084269404411316
2024-03-11,1.0942955017089844
2024-03-18,1.0882576704025269
2024-03-25,1.0807539224624634
2024-04-01,1.0792726278305054
2024-04-08,1.0830481052398682
2024-04-15,1.0649627447128296
2024-04-22,1.065825343132019
2024-04-29,1.0706866979599
2024-05-06,1.0758124589920044
2024-05-13,1.077040672302246
2024-05-20,1.0875475406646729
2024-05-27,1.0847634077072144
2024-06-03,1.0853049755096436
2024-06-10,1.0778882503509521
2024-06-17,1.0702168941497803
2024-06-24,1.0687757730484009
2024-07-01,1.0735257863998413
2024-07-08,1.082602620124817
2024-07-15,1.0885539054870605
2024-07-22,1.0899182558059692
2024-07-29,1.0853756666183472
2024-08-05,1.0910836458206177
2024-08-12,1.091381311416626
2024-08-19,1.1024993658065796
2024-08-26,1.1187934875488281
2024-09-02,1.1044842004776
2024-09-09,1.1087212562561035
2024-09-16,1.1088441610336304
2024-09-23,1.1160838603973389
2024-09-30,1.1169815063476562
2024-10-07,1.0974539518356323
2024-10-14,1.0925379991531372
2024-10-21,1.0868619680404663
2024-10-28,1.0796570777893066
2024-11-04,1.087453007698059
2024-11-11,1.0714898109436035
2024-11-18,1.0533745288848877
2024-11-25,1.0479873418807983
2024-12-02,1.0545074939727783
2024-12-09,1.0565463304519653
2024-12-16,1.051005244255066
2024-12-23,1.0433076620101929
2024-12-30,1.0429377555847168
2025-01-06,1.0305347442626953
2025-01-13,1.0244431495666504
2025-01-20,1.0277386903762817
2025-01-27,1.0467586517333984
2025-02-03,1.024779200553894
2025-02-10,1.0311616659164429
2025-02-17,1.0489217042922974
2025-02-24,1.0474823713302612
2025-03-03,1.0413846969604492
2025-03-10,1.086059331893921
2025-03-17,1.0881274938583374
2025-03-24,1.0835762023925781
2025-03-31,1.082391619682312
2025-04-07,1.098454475402832
2025-04-14,1.1343141794204712
2025-04-21,1.1396790742874146
2025-04-28,1.1343141794204712
2025-05-05,1.1323232650756836
2025-05-12,1.12296462059021
2025-05-19,1.1187559366226196
2025-05-26,1.1372811794281006
2025-06-02,1.1353315114974976
2025-06-09,1.1407841444015503
2025-06-16,1.1556684970855713
2025-06-23,1.1500862836837769
2025-06-30,1.1727453470230103
2025-07-07,1.178078293800354
2025-07-14,1.1682106256484985
2025-07-21,1.1630746126174927
2025-07-28,1.1756821870803833
2025-08-04,1.158668041229248
2025-08-11,1.1647952795028687
2025-08-18,1.1706587076187134
2025-08-25,1.1709601879119873
2025-09-01,1.1691803932189941
2025-09-08,1.1713168621063232
2025-09-15,1.1726491451263428
2025-09-22,1.1736950874328613
2025-09-29,1.170823097229004
2025-10-06,1.171248197555542
2025-10-13,1.160240888595581
2025-10-20,1.165745735168457
2025-10-27,1.1631693840026855
2025-11-03,1.1528042554855347
2025-11-10,1.1543878316879272
2025-11-17,1.1615345478057861
2025-11-24,1.1507612466812134
2025-12-01,1.1601465940475464
2025-12-08,1.164022445678711
2025-12-15,1.1737639904022217
2025-12-22,1.1708093881607056
2025-12-29,1.1772738695144653
2026-01-05,1.1704667806625366
2026-01-12,1.1623716354370117
2026-01-19,1.162493348121643
2026-01-26,1.1858457326889038
2026-02-02,1.1849182844161987
2026-02-09,1.182578206062317
2026-02-16,1.1867464780807495
2026-02-23,1.1834739446640015
2026-03-02,1.1759449243545532
2026-03-09,1.152325987815857
2026-03-16,1.1435105800628662
2026-03-23,1.1560158729553223
2026-03-30,1.149200677871704
2026-04-06,1.150999665260315
2026-04-13,1.1675150394439697
2026-04-20,1.1741223335266113
2026-04-27,1.1706448793411255
2026-05-04,1.1726628541946411
2026-05-11,1.176885962486267
2026-05-18,1.161440134048462
2026-05-25,1.164225697517395
2026-06-01,1.164890170097351
2026-06-08,1.1522595882415771
2026-06-15,1.1603081226348877
2026-06-22,1.1462763547897339
2026-06-29,1.1385631561279297
2026-07-06,1.1437721252441406
2026-07-13,1.1404459476470947
2026-07-20,1.142765760421753
2026-07-27,1.142987847328186
