date,source,dataset,subseries,value,unit,notes
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,62260.40955878788,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 8
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,11797.427634424243,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 8
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,745.0150312424241,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 8
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,388183.19072833325,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 8
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,661.1575833333334,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 8
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,140994.9197325,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 8
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,4069.7896800000008,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 8
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,220631.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,806375.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,63834.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,4663613.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2298.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,68226.35666666666,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,3274.513641666667,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,62913.79688878787,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,10147.767942424241,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,647.0236662424243,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,396697.3670583333,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,589.0275833333333,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,141204.12504250003,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,3994.6876200000006,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,224605.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,672080.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,65037.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,5008967.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2846.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,68097.16166666668,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,3163.2112416666673,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,63468.74595878787,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,8746.83377754807,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,641.6795842424242,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,432022.34089833335,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,737.9356833333335,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,141062.90852250002,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,3866.9330260000006,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,215320.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,627368.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,75548.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,4856132.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2701.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,64584.03466666666,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2988.6896416666673,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,60275.02521878787,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,8150.219807216574,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,733.7656802424244,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,426085.43911833334,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,683.7505833333332,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,133998.3246425,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,3664.300475,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,228042.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,710081.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,120991.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,5535960.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2860.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,64815.57166666667,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,3162.3345416666675,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,63841.80386878787,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,8666.760245483603,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,953.2740182424243,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,490301.9099483334,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,737.5509833333334,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,136024.82762250002,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,3917.4119600000004,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,224159.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,1223381.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,218198.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,5117883.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2887.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,66464.11166666668,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,3182.9496416666666,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,62626.71019333333,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,12697.346195333334,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,1465.9989933333334,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,452815.97109833325,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,762.5976833333332,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,136961.6610025,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,3910.5713240000005,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2552368.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,9711254.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,1175573.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,58370485.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,33073.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,787312.5159639999,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,38477.668900000004,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,717879.34688,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,120385.89921097552,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,10127.316466,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,5180058.34716,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,8498.357600000001,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,1629453.77404,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2021-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,47520.65399400001,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2021-01-04,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-01-11,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-01-18,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-01-25,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-02-01,INE,CPI,01.1.2.3,80.19,index,table_id=76128
2021-02-01,INE,CPI,01.1.2.3,-0.1,index,table_id=76128
2021-02-01,INE,CPI,01.1.2.3,0.7,index,table_id=76128
2021-02-01,INE,CPI,01.1.2.3,-0.3,index,table_id=76128
2021-02-01,INE,CPI,01.1.2.5,76.708,index,table_id=76128
2021-02-01,INE,CPI,01.1.2.5,-0.2,index,table_id=76128
2021-02-01,INE,CPI,01.1.2.5,1.5,index,table_id=76128
2021-02-01,INE,CPI,01.1.2.5,-0.3,index,table_id=76128
2021-02-01,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-02-08,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-02-15,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-02-22,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-03-01,INE,CPI,01.1.2.3,80.236,index,table_id=76128
2021-03-01,INE,CPI,01.1.2.3,0.1,index,table_id=76128
2021-03-01,INE,CPI,01.1.2.3,0.3,index,table_id=76128
2021-03-01,INE,CPI,01.1.2.3,-0.2,index,table_id=76128
2021-03-01,INE,CPI,01.1.2.5,76.455,index,table_id=76128
2021-03-01,INE,CPI,01.1.2.5,-0.3,index,table_id=76128
2021-03-01,INE,CPI,01.1.2.5,1.2,index,table_id=76128
2021-03-01,INE,CPI,01.1.2.5,-0.7,index,table_id=76128
2021-03-01,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-03-08,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-03-15,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-03-22,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-03-29,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-04-01,INE,CPI,01.1.2.3,80.425,index,table_id=76128
2021-04-01,INE,CPI,01.1.2.3,0.2,index,table_id=76128
2021-04-01,INE,CPI,01.1.2.3,-0.3,index,table_id=76128
2021-04-01,INE,CPI,01.1.2.3,0.0,index,table_id=76128
2021-04-01,INE,CPI,01.1.2.5,77.452,index,table_id=76128
2021-04-01,INE,CPI,01.1.2.5,1.3,index,table_id=76128
2021-04-01,INE,CPI,01.1.2.5,1.3,index,table_id=76128
2021-04-01,INE,CPI,01.1.2.5,0.6,index,table_id=76128
2021-04-05,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-04-12,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-04-19,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-04-26,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-05-01,INE,CPI,01.1.2.3,80.478,index,table_id=76128
2021-05-01,INE,CPI,01.1.2.3,0.1,index,table_id=76128
2021-05-01,INE,CPI,01.1.2.3,-0.2,index,table_id=76128
2021-05-01,INE,CPI,01.1.2.3,0.1,index,table_id=76128
2021-05-01,INE,CPI,01.1.2.5,77.358,index,table_id=76128
2021-05-01,INE,CPI,01.1.2.5,-0.1,index,table_id=76128
2021-05-01,INE,CPI,01.1.2.5,0.7,index,table_id=76128
2021-05-01,INE,CPI,01.1.2.5,0.5,index,table_id=76128
2021-05-03,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-05-10,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-05-17,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-05-24,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-05-31,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-06-01,INE,CPI,01.1.2.3,80.509,index,table_id=76128
2021-06-01,INE,CPI,01.1.2.3,0.0,index,table_id=76128
2021-06-01,INE,CPI,01.1.2.3,-0.1,index,table_id=76128
2021-06-01,INE,CPI,01.1.2.3,0.1,index,table_id=76128
2021-06-01,INE,CPI,01.1.2.5,77.198,index,table_id=76128
2021-06-01,INE,CPI,01.1.2.5,-0.2,index,table_id=76128
2021-06-01,INE,CPI,01.1.2.5,0.6,index,table_id=76128
2021-06-01,INE,CPI,01.1.2.5,0.3,index,table_id=76128
2021-06-07,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-06-14,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-06-21,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-06-28,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-07-01,INE,CPI,01.1.2.3,80.295,index,table_id=76128
2021-07-01,INE,CPI,01.1.2.3,-0.3,index,table_id=76128
2021-07-01,INE,CPI,01.1.2.3,-0.1,index,table_id=76128
2021-07-01,INE,CPI,01.1.2.3,-0.1,index,table_id=76128
2021-07-01,INE,CPI,01.1.2.5,76.974,index,table_id=76128
2021-07-01,INE,CPI,01.1.2.5,-0.3,index,table_id=76128
2021-07-01,INE,CPI,01.1.2.5,0.1,index,table_id=76128
2021-07-01,INE,CPI,01.1.2.5,0.0,index,table_id=76128
2021-07-05,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-07-12,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-07-19,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-07-26,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-08-01,INE,CPI,01.1.2.3,80.366,index,table_id=76128
2021-08-01,INE,CPI,01.1.2.3,0.1,index,table_id=76128
2021-08-01,INE,CPI,01.1.2.3,-0.3,index,table_id=76128
2021-08-01,INE,CPI,01.1.2.3,-0.1,index,table_id=76128
2021-08-01,INE,CPI,01.1.2.5,77.379,index,table_id=76128
2021-08-01,INE,CPI,01.1.2.5,0.5,index,table_id=76128
2021-08-01,INE,CPI,01.1.2.5,0.7,index,table_id=76128
2021-08-01,INE,CPI,01.1.2.5,0.5,index,table_id=76128
2021-08-02,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-08-09,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-08-16,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-08-23,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-08-30,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-09-01,INE,CPI,01.1.2.3,80.549,index,table_id=76128
2021-09-01,INE,CPI,01.1.2.3,0.2,index,table_id=76128
2021-09-01,INE,CPI,01.1.2.3,-0.1,index,table_id=76128
2021-09-01,INE,CPI,01.1.2.3,0.2,index,table_id=76128
2021-09-01,INE,CPI,01.1.2.5,77.28,index,table_id=76128
2021-09-01,INE,CPI,01.1.2.5,-0.1,index,table_id=76128
2021-09-01,INE,CPI,01.1.2.5,0.6,index,table_id=76128
2021-09-01,INE,CPI,01.1.2.5,0.4,index,table_id=76128
2021-09-06,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-09-13,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-09-20,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-09-27,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-10-01,INE,CPI,01.1.2.3,80.708,index,table_id=76128
2021-10-01,INE,CPI,01.1.2.3,0.2,index,table_id=76128
2021-10-01,INE,CPI,01.1.2.3,0.0,index,table_id=76128
2021-10-01,INE,CPI,01.1.2.3,0.4,index,table_id=76128
2021-10-01,INE,CPI,01.1.2.5,77.036,index,table_id=76128
2021-10-01,INE,CPI,01.1.2.5,-0.3,index,table_id=76128
2021-10-01,INE,CPI,01.1.2.5,0.4,index,table_id=76128
2021-10-01,INE,CPI,01.1.2.5,0.1,index,table_id=76128
2021-10-04,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-10-11,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-10-18,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-10-25,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-11-01,INE,CPI,01.1.2.3,80.847,index,table_id=76128
2021-11-01,INE,CPI,01.1.2.3,0.2,index,table_id=76128
2021-11-01,INE,CPI,01.1.2.3,0.9,index,table_id=76128
2021-11-01,INE,CPI,01.1.2.3,0.5,index,table_id=76128
2021-11-01,INE,CPI,01.1.2.5,77.848,index,table_id=76128
2021-11-01,INE,CPI,01.1.2.5,1.1,index,table_id=76128
2021-11-01,INE,CPI,01.1.2.5,1.6,index,table_id=76128
2021-11-01,INE,CPI,01.1.2.5,1.2,index,table_id=76128
2021-11-01,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-11-08,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-11-15,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-11-22,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-11-29,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-12-01,INE,CPI,01.1.2.3,81.158,index,table_id=76128
2021-12-01,INE,CPI,01.1.2.3,0.4,index,table_id=76128
2021-12-01,INE,CPI,01.1.2.3,0.9,index,table_id=76128
2021-12-01,INE,CPI,01.1.2.3,0.9,index,table_id=76128
2021-12-01,INE,CPI,01.1.2.5,78.184,index,table_id=76128
2021-12-01,INE,CPI,01.1.2.5,0.4,index,table_id=76128
2021-12-01,INE,CPI,01.1.2.5,1.6,index,table_id=76128
2021-12-01,INE,CPI,01.1.2.5,1.6,index,table_id=76128
2021-12-06,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-12-13,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-12-20,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2021-12-27,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2022-01-01,INE,CPI,01.1.2.3,81.214,index,table_id=76128
2022-01-01,INE,CPI,01.1.2.3,0.1,index,table_id=76128
2022-01-01,INE,CPI,01.1.2.3,1.1,index,table_id=76128
2022-01-01,INE,CPI,01.1.2.3,0.1,index,table_id=76128
2022-01-01,INE,CPI,01.1.2.5,78.206,index,table_id=76128
2022-01-01,INE,CPI,01.1.2.5,0.0,index,table_id=76128
2022-01-01,INE,CPI,01.1.2.5,1.7,index,table_id=76128
2022-01-01,INE,CPI,01.1.2.5,0.0,index,table_id=76128
2022-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,201872.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 2
2022-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,630241.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 2
2022-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,94168.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 2
2022-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,5260463.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 2
2022-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2612.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 2
2022-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,63568.19983333334,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 2
